timestamp_ms,speed_kmh,rpm,accel_x,accel_y,accel_z,roll,pitch,g_force,latitude,longitude,heading,lap,distance_m,faults
2159,87.41,49684.6,1.0935,0.7745,9.8317,5.38,-5.8,1.011,12.973053,77.594296,-8.6,0,46.1,0x0
2169,87.62,49805.6,0.6342,0.5337,9.9115,5.34,-5.76,1.014,12.97306,77.594295,-7.0,0,46.4,0x0
2179,87.85,49933.4,1.4878,1.3996,9.8923,5.4,-5.82,1.03,12.973068,77.594294,-8.2,0,46.6,0x0
2189,87.95,49993.2,1.0599,0.3132,9.6724,5.32,-5.84,0.992,12.973076,77.594293,-9.0,0,46.9,0x0
2199,88.09,50072.0,1.0898,0.5605,9.912,5.29,-5.83,1.018,12.973084,77.594292,-8.3,0,47.1,0x0
2209,87.97,50002.2,0.7337,0.4359,9.8311,5.25,-5.79,1.006,12.973092,77.594291,-8.2,0,47.4,0x0
2219,87.94,49983.7,1.5052,0.4852,9.7733,5.23,-5.83,1.009,12.973099,77.594289,-9.6,0,47.6,0x0
2229,87.96,49995.3,1.7436,0.359,9.866,5.17,-5.92,1.022,12.973107,77.594288,-9.4,0,47.9,0x0
2239,87.93,49980.0,1.3995,1.3266,9.7372,5.24,-5.98,1.012,12.973115,77.594287,-4.6,0,48.1,0x0
2249,88.0,50021.0,0.7236,0.9524,9.9,5.24,-5.95,1.017,12.973123,77.594287,-4.1,0,48.3,0x0
2259,87.9,49962.2,0.6337,0.2802,9.672,5.16,-5.89,0.988,12.973131,77.594287,-1.7,0,48.6,0x0
2269,87.83,49925.0,2.8125,0.8662,9.732,5.14,-6.11,1.036,12.973139,77.594286,-4.0,0,48.8,0x0
2279,87.88,49954.5,0.8738,0.7343,9.874,5.11,-6.08,1.013,12.973147,77.594285,-5.5,0,49.1,0x0
2289,87.92,49974.5,0.753,0.8039,9.8727,5.1,-6.05,1.013,12.973154,77.594285,-4.2,0,49.3,0x0
2299,87.93,49980.5,0.985,0.5303,10.0616,5.05,-6.03,1.032,12.973162,77.594284,-3.0,0,49.6,0x0
2309,88.02,50029.1,0.6464,0.7749,9.7464,5.05,-5.98,0.999,12.97317,77.594284,-4.0,0,49.8,0x0
2319,88.28,50177.1,1.3591,0.6424,9.5784,5.04,-6.02,0.988,12.973178,77.594283,-2.9,0,50.0,0x0
2329,88.39,50243.6,1.2406,0.4725,9.8118,5.0,-6.06,1.009,12.973186,77.594282,-6.7,0,50.3,0x0
2339,88.4,50247.5,1.3481,0.611,9.8583,4.97,-6.09,1.016,12.973194,77.594282,-5.2,0,50.5,0x0
2349,88.54,50327.3,1.1891,0.6281,9.7493,4.94,-6.11,1.003,12.973202,77.59428,-7.5,0,50.8,0x0
2359,88.68,50407.0,1.1239,0.3966,9.8902,4.88,-6.13,1.015,12.97321,77.594279,-7.5,0,51.0,0x0
2369,88.71,50425.0,1.1887,0.4562,9.7506,4.84,-6.15,1.002,12.973218,77.594278,-6.6,0,51.3,0x0
2379,88.59,50355.6,1.5545,0.3826,10.0971,4.8,-6.19,1.042,12.973226,77.594277,-7.8,0,51.5,0x0
2389,88.91,50539.7,1.6884,0.1347,9.8669,4.71,-6.26,1.021,12.973233,77.594276,-10.6,0,51.8,0x0
2399,88.74,50441.5,1.4241,0.8482,9.8423,4.73,-6.28,1.017,12.973241,77.594275,-9.6,0,52.0,0x0
2409,88.77,50459.6,0.3982,0.7809,9.8122,4.72,-6.2,1.004,12.973249,77.594273,-11.5,0,52.3,0x0
2419,88.87,50512.2,1.6948,0.3149,9.6897,4.66,-6.28,1.003,12.973257,77.594271,-9.7,0,52.5,0x0
2429,88.7,50417.1,1.859,0.0159,9.8552,4.57,-6.36,1.022,12.973265,77.59427,-9.4,0,52.8,0x0
2439,88.82,50487.1,0.5868,0.7526,9.7918,4.57,-6.3,1.003,12.973273,77.594269,-10.0,0,53.0,0x0
2449,88.97,50572.0,1.0316,0.2166,9.582,4.51,-6.3,0.983,12.97328,77.594267,-14.4,0,53.3,0x0
2459,88.95,50562.1,2.0214,0.8531,9.6505,4.52,-6.41,1.009,12.973288,77.594265,-14.5,0,53.5,0x0
2469,89.11,50650.9,1.4911,0.2602,9.8494,4.46,-6.45,1.016,12.973296,77.594262,-15.8,0,53.7,0x0
2479,89.12,50654.1,2.0241,0.1819,9.8684,4.39,-6.55,1.027,12.973304,77.59426,-17.2,0,54.0,0x0
2489,89.29,50753.9,1.6524,0.3655,9.7665,4.35,-6.61,1.01,12.973311,77.594257,-19.7,0,54.2,0x0
2499,89.28,50749.7,0.6549,0.6841,9.7116,4.34,-6.56,0.995,12.973319,77.594254,-20.0,0,54.5,0x0
2509,89.23,50720.6,1.6848,0.6178,9.9059,4.33,-6.63,1.026,12.973326,77.594252,-14.9,0,54.7,0x0
2519,89.35,50785.0,1.9719,0.5519,9.689,4.3,-6.72,1.009,12.973334,77.59425,-16.9,0,55.0,0x0
2529,89.58,50915.5,1.3269,1.1089,9.8379,4.34,-6.73,1.018,12.973342,77.594247,-19.1,0,55.2,0x0
2539,89.49,50864.8,1.8652,0.0992,9.9589,4.26,-6.81,1.033,12.973349,77.594244,-20.9,0,55.5,0x0
2549,89.56,50906.1,1.6072,0.1614,9.9141,4.2,-6.87,1.024,12.973357,77.594241,-20.5,0,55.7,0x0
2559,89.46,50848.7,1.3356,0.3407,9.8292,4.14,-6.88,1.012,12.973364,77.594238,-21.3,0,56.0,0x0
2569,89.44,50836.7,1.8689,0.4444,9.7122,4.1,-6.96,1.009,12.973372,77.594235,-20.5,0,56.2,0x0
2579,89.73,51001.1,1.9173,1.0137,9.8584,4.14,-7.05,1.029,12.973379,77.594233,-19.6,0,56.5,0x0
2589,89.73,51005.6,0.8011,0.5435,9.6435,4.12,-7.01,0.988,12.973387,77.59423,-20.0,0,56.7,0x0
2599,89.73,51005.3,1.549,0.3545,9.8145,4.07,-7.05,1.013,12.973394,77.594227,-19.8,0,57.0,0x0
2609,90.0,51155.0,1.9027,0.5634,9.822,4.05,-7.12,1.021,12.973402,77.594224,-18.3,0,57.2,0x0
2619,90.05,51183.8,1.1156,0.5986,9.8823,4.05,-7.1,1.016,12.97341,77.594222,-19.7,0,57.5,0x0
2629,90.19,51263.2,1.7605,0.4098,9.9386,4.02,-7.16,1.03,12.973417,77.594219,-20.9,0,57.7,0x0
2639,90.11,51222.0,2.2334,0.2274,9.8033,3.96,-7.27,1.025,12.973425,77.594216,-19.5,0,58.0,0x0
2649,90.08,51203.9,2.0376,0.8233,9.714,3.98,-7.36,1.015,12.973433,77.594213,-18.4,0,58.2,0x0
2659,90.15,51241.0,0.5751,0.5264,9.7513,3.97,-7.27,0.997,12.97344,77.59421,-20.5,0,58.5,0x0
2669,90.37,51367.5,1.124,0.5226,9.7958,3.95,-7.26,1.007,12.973448,77.594207,-21.8,0,58.7,0x0
2679,90.39,51380.6,1.7472,0.7196,9.9398,3.95,-7.29,1.031,12.973455,77.594204,-22.6,0,59.0,0x0
2689,90.35,51354.3,2.3284,0.6377,9.7861,3.94,-7.42,1.027,12.973463,77.594201,-18.8,0,59.2,0x0
2699,90.27,51311.0,0.75,0.13,9.7504,3.9,-7.35,0.997,12.97347,77.594198,-21.7,0,59.5,0x0
2709,90.21,51277.6,0.6757,0.3402,10.0421,3.87,-7.28,1.027,12.973478,77.594196,-19.3,0,59.7,0x0
2719,90.33,51346.7,1.3697,0.6958,9.8944,3.88,-7.29,1.021,12.973486,77.594193,-20.9,0,60.0,0x0
2729,90.21,51279.1,1.5033,0.4568,9.8985,3.86,-7.34,1.022,12.973493,77.59419,-20.1,0,60.2,0x0
2739,90.27,51313.1,1.6339,0.3492,9.7746,3.84,-7.38,1.011,12.973501,77.594187,-20.1,0,60.5,0x0
2749,90.32,51338.5,1.9213,0.3302,9.8684,3.81,-7.44,1.025,12.973508,77.594184,-20.4,0,60.7,0x0
2759,90.3,51329.9,1.933,0.0919,9.7687,3.75,-7.51,1.015,12.973516,77.594181,-20.2,0,61.0,0x0
2769,90.25,51300.4,1.6039,0.6761,9.6789,3.76,-7.56,1.002,12.973524,77.594178,-19.0,0,61.2,0x0
2779,90.44,51409.1,1.45,0.6267,9.8753,3.76,-7.57,1.019,12.973532,77.594176,-18.0,0,61.5,0x0
2789,90.48,51431.4,1.2891,-0.1961,9.8555,3.66,-7.57,1.013,12.973539,77.594173,-16.3,0,61.7,0x0
2799,90.54,51464.8,1.0576,0.3678,9.8534,3.65,-7.55,1.011,12.973547,77.594171,-15.2,0,62.0,0x0
2809,90.53,51457.9,1.5759,-0.1443,9.8421,3.55,-7.58,1.016,12.973555,77.59417,-11.0,0,62.2,0x0
2819,90.35,51358.6,1.4842,0.2293,9.8307,3.52,-7.59,1.014,12.973563,77.594168,-10.3,0,62.5,0x0
2829,90.39,51381.4,1.7825,-0.296,9.7114,3.42,-7.63,1.007,12.973571,77.594167,-9.7,0,62.7,0x0
2839,90.48,51427.5,1.6158,0.4589,9.8119,3.4,-7.66,1.015,12.973579,77.594165,-10.8,0,63.0,0x0
2849,90.5,51440.5,0.5296,0.8175,9.8133,3.42,-7.57,1.005,12.973587,77.594164,-11.1,0,63.2,0x0
2859,90.54,51464.0,1.7546,0.2379,9.8458,3.39,-7.63,1.02,12.973595,77.594163,-5.9,0,63.5,0x0
2869,90.76,51587.5,2.3067,0.1548,9.9909,3.34,-7.74,1.045,12.973603,77.594162,-4.5,0,63.8,0x0
2879,90.84,51633.7,1.8024,0.2922,9.7397,3.31,-7.8,1.01,12.973611,77.594161,-5.3,0,64.0,0x0
2889,90.88,51656.8,2.0113,0.3078,9.7119,3.29,-7.88,1.011,12.97362,77.594161,-4.4,0,64.3,0x0
2899,90.84,51637.1,1.7952,-0.4292,9.797,3.17,-7.92,1.016,12.973628,77.59416,-4.2,0,64.5,0x0
2909,91.02,51739.1,0.9144,0.5589,9.9651,3.17,-7.88,1.022,12.973636,77.59416,-3.6,0,64.8,0x0
2919,91.12,51790.9,1.8502,0.8157,9.7107,3.2,-7.94,1.011,12.973644,77.594159,-2.8,0,65.0,0x0
2929,91.22,51848.7,2.485,0.0714,9.6312,3.16,-8.07,1.014,12.973652,77.594159,-4.2,0,65.3,0x0
2939,91.36,51927.7,1.6148,0.1067,9.7318,3.11,-8.1,1.006,12.97366,77.594157,-8.5,0,65.5,0x0
2949,91.42,51964.3,0.9735,-0.0923,9.7863,3.04,-8.05,1.003,12.973668,77.594156,-7.3,0,65.8,0x0
2959,91.43,51968.4,1.8089,0.3316,9.7343,3.03,-8.1,1.01,12.973677,77.594155,-9.2,0,66.0,0x0
2969,91.44,51974.2,1.5166,0.4312,9.9484,3.01,-8.12,1.027,12.973685,77.594154,-7.1,0,66.3,0x0
2979,91.62,52077.7,0.6702,-0.0703,9.7242,2.94,-8.04,0.994,12.973693,77.594153,-6.4,0,66.5,0x0
2989,91.8,52181.4,1.811,0.4961,9.9577,2.94,-8.09,1.033,12.973701,77.594152,-7.7,0,66.8,0x0
2999,91.94,52261.5,2.9446,-0.0087,9.7181,2.88,-8.27,1.035,12.973709,77.594151,-6.1,0,67.0,0x0
3009,92.09,52345.7,1.0635,0.1255,9.7026,2.83,-8.22,0.995,12.973718,77.59415,-4.8,0,67.3,0x0
3019,92.07,52331.1,1.982,0.1076,9.8593,2.78,-8.28,1.025,12.973726,77.59415,-2.7,0,67.6,0x0
3029,92.04,52315.3,1.7768,-0.3031,9.7862,2.69,-8.32,1.014,12.973734,77.594149,-3.6,0,67.8,0x0
3039,92.0,52294.5,1.3549,0.7927,9.9243,2.73,-8.32,1.024,12.973742,77.594149,-1.8,0,68.1,0x0
3049,91.96,52270.9,2.1668,-0.3493,9.962,2.64,-8.4,1.04,12.973751,77.594149,-1.8,0,68.3,0x0
3059,92.03,52308.3,1.0672,0.4671,9.836,2.63,-8.36,1.01,12.973759,77.594149,0.3,0,68.6,0x0
3069,92.14,52371.8,1.7452,0.2933,9.6835,2.63,-8.4,1.003,12.973767,77.594149,1.8,0,68.8,0x0
3079,92.31,52468.8,1.4223,0.2966,9.6956,2.62,-8.39,0.999,12.973775,77.594149,2.6,0,69.1,0x0
3089,92.25,52435.4,1.7762,-0.0518,9.7983,2.56,-8.43,1.015,12.973784,77.59415,3.5,0,69.4,0x0
3099,92.14,52375.5,2.2026,0.0102,9.7697,2.51,-8.52,1.021,12.973792,77.594151,7.2,0,69.6,0x0
3109,92.17,52391.8,0.5508,-0.5651,9.7824,2.39,-8.4,1.0,12.9738,77.594152,6.8,0,69.9,0x0
3119,92.21,52413.1,2.2806,-0.3826,9.8504,2.29,-8.49,1.031,12.973808,77.594153,7.1,0,70.1,0x0
3129,92.34,52489.7,2.1,0.1217,9.7284,2.27,-8.55,1.015,12.973817,77.594154,6.4,0,70.4,0x0
3139,92.45,52547.5,2.3492,0.1778,9.8277,2.25,-8.65,1.03,12.973825,77.594155,6.8,0,70.6,0x0
3149,92.52,52587.2,1.9209,-0.2569,9.6321,2.15,-8.7,1.002,12.973833,77.594156,6.3,0,70.9,0x0
3159,92.47,52562.5,1.0498,0.5214,9.8508,2.18,-8.65,1.011,12.973841,77.594156,3.7,0,71.1,0x0
3169,92.5,52579.3,1.3959,-0.1992,9.6777,2.09,-8.63,0.997,12.97385,77.594157,4.6,0,71.4,0x0
3179,92.51,52582.5,0.8496,0.12,9.729,2.06,-8.57,0.996,12.973858,77.594157,-0.1,0,71.7,0x0
3189,92.44,52543.6,1.5696,0.131,9.7716,2.03,-8.59,1.009,12.973866,77.594157,1.2,0,71.9,0x0
3199,92.53,52592.8,2.117,0.2448,9.8179,2.01,-8.65,1.024,12.973875,77.594157,-2.3,0,72.2,0x0
3209,92.62,52648.8,1.7234,0.0339,9.8558,1.97,-8.67,1.02,12.973883,77.594156,-6.1,0,72.4,0x0
3219,92.63,52651.0,1.8366,-0.0796,9.9341,1.91,-8.71,1.03,12.973891,77.594155,-5.4,0,72.7,0x0
3229,92.73,52709.5,1.9696,0.5104,9.8063,1.94,-8.78,1.021,12.973899,77.594154,-6.2,0,72.9,0x0
3239,92.67,52676.3,2.1482,-0.0684,9.7525,1.89,-8.84,1.018,12.973908,77.594154,-4.5,0,73.2,0x0
3249,92.6,52636.2,1.2032,0.0117,9.8635,1.86,-8.8,1.013,12.973916,77.594154,-1.0,0,73.5,0x0
3259,92.79,52744.9,1.1951,0.0102,9.9221,1.82,-8.77,1.019,12.973924,77.594153,-4.3,0,73.7,0x0
3269,92.79,52740.1,1.2986,-0.5591,9.8743,1.71,-8.75,1.017,12.973933,77.594152,-3.0,0,74.0,0x0
3279,92.99,52859.1,1.8587,-0.5168,9.8425,1.61,-8.78,1.022,12.973941,77.594151,-6.5,0,74.2,0x0
3289,92.91,52812.7,1.1383,-0.0258,9.8328,1.57,-8.74,1.009,12.973949,77.594151,-2.6,0,74.5,0x0
3299,92.95,52832.5,1.1626,-0.5791,9.575,1.45,-8.7,0.985,12.973958,77.594151,1.7,0,74.8,0x0
3309,93.02,52871.2,1.8957,-0.2068,9.7691,1.4,-8.74,1.015,12.973966,77.594151,0.8,0,75.0,0x0
3319,92.88,52794.0,1.2279,-0.5192,9.8071,1.32,-8.71,1.009,12.973974,77.594151,-0.8,0,75.3,0x0
3329,92.94,52826.7,1.6949,-0.6364,9.754,1.23,-8.73,1.011,12.973983,77.594152,0.9,0,75.5,0x0
3339,92.94,52829.7,1.2944,-0.429,9.7278,1.16,-8.69,1.001,12.973991,77.594151,-0.5,0,75.8,0x0
3349,92.92,52819.4,2.5021,-0.214,9.9604,1.1,-8.81,1.047,12.973999,77.594151,0.1,0,76.0,0x0
3359,92.81,52755.4,1.8606,0.0126,9.6987,1.08,-8.84,1.007,12.974008,77.594152,2.1,0,76.3,0x0
3369,92.86,52781.3,1.1565,-0.4018,9.8643,1.01,-8.81,1.013,12.974016,77.594152,4.3,0,76.6,0x0
3379,92.72,52705.0,1.6328,-0.656,9.7678,0.93,-8.82,1.012,12.974024,77.594153,6.0,0,76.8,0x0
3389,92.53,52596.3,1.6909,0.0353,9.7574,0.93,-8.83,1.009,12.974033,77.594154,7.2,0,77.1,0x0
3399,92.34,52487.0,1.7387,-0.2431,9.5327,0.86,-8.86,0.988,12.974041,77.594155,6.0,0,77.3,0x0
3409,92.46,52554.8,1.5928,-0.7343,9.8644,0.76,-8.86,1.021,12.974049,77.594157,8.9,0,77.6,0x0
3419,92.41,52528.3,1.1055,-0.0539,9.8489,0.74,-8.81,1.01,12.974057,77.594158,6.8,0,77.8,0x0
3429,92.63,52652.5,1.9974,-0.7524,9.8605,0.63,-8.85,1.028,12.974066,77.594159,7.0,0,78.1,0x0
3439,92.8,52751.2,2.0238,-0.0106,9.8625,0.62,-8.91,1.026,12.974074,77.59416,10.0,0,78.4,0x0
3449,92.92,52816.2,1.2901,-0.0764,9.9341,0.6,-8.87,1.021,12.974082,77.594161,3.4,0,78.6,0x0
3459,92.99,52857.2,1.6883,-0.1083,9.726,0.58,-8.89,1.006,12.97409,77.594161,5.1,0,78.9,0x0
3469,92.98,52852.3,2.1743,0.0734,9.7575,0.59,-8.96,1.019,12.974099,77.594162,3.5,0,79.1,0x0
3479,93.01,52869.0,1.5471,0.2659,9.6488,0.6,-8.96,0.997,12.974107,77.594162,-0.7,0,79.4,0x0
3489,93.25,53004.1,1.715,-0.5297,9.7051,0.52,-8.97,1.006,12.974115,77.594162,-2.0,0,79.6,0x0
3499,93.28,53021.2,1.553,-0.0731,9.6509,0.51,-9.01,0.996,12.974124,77.594161,-1.8,0,79.9,0x0
3509,93.18,52965.0,1.5329,-0.2753,9.7486,0.47,-9.01,1.006,12.974132,77.594161,-2.3,0,80.2,0x0
3519,93.32,53046.9,1.1169,-0.1189,9.8479,0.42,-8.96,1.01,12.974141,77.59416,-3.0,0,80.4,0x0
3529,93.45,53116.9,1.6757,0.1584,9.7817,0.45,-8.97,1.012,12.974149,77.59416,-4.0,0,80.7,0x0
3539,93.54,53166.9,1.2133,-0.1241,9.7099,0.43,-8.93,0.998,12.974157,77.594159,-5.8,0,80.9,0x0
3549,93.52,53160.3,1.4948,0.1738,9.7866,0.44,-8.92,1.009,12.974166,77.594158,-5.6,0,81.2,0x0
3559,93.59,53197.6,1.4872,-0.3487,9.8046,0.39,-8.9,1.012,12.974174,77.594157,-6.3,0,81.5,0x0
3569,93.5,53148.9,1.283,0.275,9.6514,0.43,-8.87,0.993,12.974182,77.594156,-8.5,0,81.7,0x0
3579,93.4,53092.3,2.2285,-0.6326,9.8993,0.34,-8.94,1.036,12.974191,77.594154,-9.6,0,82.0,0x0
3589,93.36,53066.8,1.5935,-0.5958,9.8666,0.26,-8.95,1.021,12.974199,77.594153,-9.1,0,82.2,0x0
3599,93.49,53139.2,2.3195,0.3657,9.7923,0.29,-9.03,1.026,12.974207,77.594151,-11.5,0,82.5,0x0
3609,93.51,53154.7,0.6414,-0.5013,9.8517,0.24,-8.91,1.008,12.974215,77.59415,-8.9,0,82.8,0x0
3619,93.29,53028.9,1.51,-0.4168,9.8202,0.18,-8.92,1.014,12.974224,77.594149,-8.2,0,83.0,0x0
3629,93.41,53096.8,1.8685,-0.1641,9.8235,0.16,-8.95,1.019,12.974232,77.594148,-7.4,0,83.3,0x0
3639,93.44,53111.1,1.6038,0.1526,9.9705,0.17,-8.96,1.03,12.97424,77.594147,-4.7,0,83.5,0x0
3649,93.51,53150.6,1.9832,-0.0597,9.7684,0.15,-9.01,1.016,12.974249,77.594146,-4.0,0,83.8,0x0
3659,93.53,53164.1,1.6178,-0.1255,9.7824,0.16,-9.01,1.011,12.974257,77.594146,-4.9,0,84.1,0x0
3669,93.67,53243.8,1.6085,-0.1306,9.6343,0.13,-9.01,0.996,12.974266,77.594146,-0.1,0,84.3,0x0
3679,93.92,53387.5,1.6575,-0.6607,9.9095,0.07,-9.02,1.026,12.974274,77.594146,1.7,0,84.6,0x0
3689,93.75,53288.2,1.1549,-0.4845,9.7692,0.01,-8.97,1.004,12.974282,77.594146,3.6,0,84.8,0x0
3699,93.88,53362.8,2.1755,-0.4717,9.8525,-0.05,-9.04,1.03,12.974291,77.594147,1.3,0,85.1,0x0
3709,94.02,53440.1,2.144,-0.5566,9.6853,-0.1,-9.12,1.013,12.974299,77.594147,2.4,0,85.4,0x0
3719,93.97,53411.6,1.6503,-0.9927,9.7987,-0.2,-9.13,1.018,12.974308,77.594147,1.1,0,85.6,0x0
3729,93.94,53394.1,2.3792,-0.187,9.8077,-0.22,-9.23,1.029,12.974316,77.594147,1.0,0,85.9,0x0
3739,94.2,53542.6,1.5493,-0.5632,9.7447,-0.28,-9.23,1.007,12.974325,77.594148,3.1,0,86.1,0x0
3749,94.32,53615.3,2.3245,-0.4412,9.7836,-0.34,-9.32,1.026,12.974333,77.594149,5.0,0,86.4,0x0
3759,94.36,53635.7,1.3373,-0.9408,10.0166,-0.43,-9.29,1.035,12.974341,77.594149,4.1,0,86.7,0x0
3769,94.5,53712.9,2.179,0.1589,9.8246,-0.39,-9.36,1.026,12.97435,77.59415,7.0,0,86.9,0x0
3779,94.64,53794.6,1.4769,-0.1595,9.7306,-0.4,-9.35,1.003,12.974358,77.594151,5.8,0,87.2,0x0
3789,94.76,53863.1,1.2093,-0.4277,9.8232,-0.45,-9.3,1.01,12.974367,77.594152,6.3,0,87.5,0x0
3799,94.88,53932.2,1.4738,-0.232,9.8744,-0.46,-9.28,1.018,12.974375,77.594153,7.6,0,87.7,0x0
3809,94.92,53954.0,1.6955,-0.7119,9.7094,-0.55,-9.29,1.007,12.974384,77.594154,3.4,0,88.0,0x0
3819,94.9,53941.7,1.2304,-0.4388,9.7809,-0.58,-9.25,1.006,12.974392,77.594154,3.2,0,88.3,0x0
3829,95.09,54051.2,0.8888,-0.6026,9.8081,-0.65,-9.17,1.006,12.974401,77.594155,2.4,0,88.5,0x0
3839,95.19,54109.7,1.8735,-0.6481,9.8731,-0.69,-9.21,1.027,12.974409,77.594155,1.6,0,88.8,0x0
3849,95.4,54224.7,1.8143,-0.4109,9.6305,-0.74,-9.23,1.0,12.974418,77.594155,2.1,0,89.0,0x0
3859,95.23,54129.8,2.9297,-0.2292,9.6511,-0.73,-9.37,1.028,12.974426,77.594155,1.4,0,89.3,0x0
3869,95.38,54215.5,2.3915,-0.2444,9.9452,-0.75,-9.45,1.043,12.974435,77.594155,0.2,0,89.6,0x0
3879,95.32,54183.7,1.5368,-0.9822,9.8895,-0.87,-9.43,1.025,12.974444,77.594156,0.5,0,89.8,0x0
3889,95.41,54232.0,1.2435,-0.4811,9.7819,-0.92,-9.39,1.006,12.974452,77.594156,0.3,0,90.1,0x0
3899,95.43,54244.6,2.3106,-0.3001,9.6726,-0.93,-9.46,1.014,12.974461,77.594156,0.9,0,90.4,0x0
3909,95.58,54326.6,2.5152,-0.5393,9.8359,-0.96,-9.57,1.036,12.974469,77.594156,2.3,0,90.6,0x0
3919,95.59,54336.0,1.6851,-0.765,9.9141,-1.01,-9.58,1.028,12.974478,77.594156,-0.7,0,90.9,0x0
3929,95.53,54298.2,2.3481,-0.7426,10.0604,-1.09,-9.65,1.056,12.974487,77.594156,1.4,0,91.2,0x0
3939,95.47,54266.8,1.992,-0.7788,9.9369,-1.16,-9.68,1.036,12.974495,77.594156,1.3,0,91.4,0x0
3949,95.54,54303.9,2.0382,-0.8972,9.9322,-1.25,-9.72,1.038,12.974504,77.594156,-1.7,0,91.7,0x0
3959,95.66,54375.6,1.8801,-0.5317,9.7934,-1.28,-9.75,1.018,12.974512,77.594156,-1.8,0,92.0,0x0
3969,95.49,54278.5,0.8974,-0.7218,9.8701,-1.32,-9.65,1.013,12.974521,77.594155,-2.6,0,92.2,0x0
3979,95.54,54304.1,2.5976,-0.6802,9.9232,-1.37,-9.74,1.048,12.974529,77.594155,-2.7,0,92.5,0x0
3989,95.58,54327.6,1.821,-0.429,9.7931,-1.39,-9.75,1.016,12.974538,77.594154,-4.4,0,92.8,0x0
3999,95.56,54319.0,1.3323,-0.4685,9.7879,-1.41,-9.72,1.008,12.974547,77.594154,-4.7,0,93.0,0x0
4009,95.53,54301.4,1.8887,-0.6098,9.8331,-1.47,-9.74,1.023,12.974555,77.594153,-5.9,0,93.3,0x0
4019,95.47,54266.3,1.5538,-0.3971,9.9326,-1.48,-9.73,1.026,12.974564,77.594152,-3.8,0,93.6,0x0
4029,95.52,54294.9,1.9321,-0.653,9.8098,-1.52,-9.76,1.021,12.974572,77.594152,-2.4,0,93.8,0x0
4039,95.56,54316.6,2.028,-0.9489,9.6512,-1.62,-9.82,1.01,12.974581,77.594152,-0.7,0,94.1,0x0
4049,95.69,54392.2,2.1036,-0.8241,9.7721,-1.68,-9.87,1.022,12.974589,77.594151,-4.9,0,94.4,0x0
4059,95.9,54510.3,1.7233,-0.1033,9.7564,-1.66,-9.87,1.01,12.974598,77.59415,-4.7,0,94.6,0x0
4069,95.99,54563.5,2.5137,-0.7894,9.9106,-1.71,-9.97,1.045,12.974606,77.594149,-8.5,0,94.9,0x0
4079,95.94,54532.3,1.8562,-0.8298,9.7688,-1.77,-9.99,1.017,12.974615,77.594148,-8.7,0,95.2,0x0
4089,95.98,54555.9,2.2217,-0.3678,9.7249,-1.78,-10.06,1.018,12.974623,77.594146,-7.6,0,95.4,0x0
4099,96.13,54639.1,1.1273,-0.9097,9.7708,-1.85,-9.99,1.007,12.974632,77.594145,-6.8,0,95.7,0x0
4109,96.25,54711.3,1.7332,0.2065,9.8875,-1.78,-9.98,1.023,12.974641,77.594144,-7.0,0,96.0,0x0
4119,96.4,54794.5,2.3485,-0.1787,9.9554,-1.77,-10.05,1.043,12.974649,77.594143,-6.7,0,96.2,0x0
4129,96.59,54901.3,1.8765,-0.7881,9.7226,-1.83,-10.06,1.013,12.974658,77.594143,-4.1,0,96.5,0x0
4139,96.65,54937.4,1.9912,-1.2149,9.8229,-1.94,-10.08,1.029,12.974667,77.594142,-2.9,0,96.8,0x0
4149,96.69,54961.6,2.4632,-1.5179,9.8038,-2.08,-10.15,1.042,12.974675,77.594142,-2.9,0,97.0,0x0
4159,96.86,55058.2,2.044,-0.7467,10.0008,-2.14,-10.17,1.043,12.974684,77.594141,-2.0,0,97.3,0x0
4169,96.85,55052.0,2.065,-0.3983,9.7759,-2.15,-10.2,1.019,12.974693,77.594141,-1.1,0,97.6,0x0
4179,96.71,54970.2,1.3641,-0.4273,9.8407,-2.16,-10.14,1.014,12.974701,77.594141,0.7,0,97.8,0x0
4189,96.67,54950.4,1.2845,-1.1352,9.8673,-2.23,-10.08,1.021,12.97471,77.594142,5.1,0,98.1,0x0
4199,96.72,54975.9,2.5981,-1.0383,9.8238,-2.3,-10.18,1.041,12.974719,77.594143,4.4,0,98.4,0x0
4209,96.78,55013.0,1.6973,-0.8127,9.6519,-2.36,-10.18,1.002,12.974727,77.594144,7.9,0,98.6,0x0
4219,96.81,55029.7,2.0755,-0.5748,9.7877,-2.38,-10.21,1.022,12.974736,77.594146,11.6,0,98.9,0x0
4229,97.03,55155.0,1.7251,-1.0733,9.8577,-2.45,-10.19,1.026,12.974744,77.594148,11.2,0,99.2,0x0
4239,97.11,55200.8,1.9908,-0.4523,10.0017,-2.47,-10.2,1.041,12.974753,77.594149,12.7,0,99.4,0x0
4249,97.15,55220.5,2.5781,-0.3617,9.6799,-2.47,-10.3,1.022,12.974761,77.594151,8.8,0,99.7,0x0
4259,97.12,55205.5,2.4871,-0.7607,9.8427,-2.52,-10.38,1.038,12.97477,77.594152,8.6,0,100.0,0x0
4269,97.13,55207.7,2.5882,-1.0501,9.8608,-2.6,-10.47,1.045,12.974779,77.594153,7.8,0,100.3,0x0
4279,97.29,55299.6,2.0972,-1.269,9.975,-2.67,-10.49,1.047,12.974787,77.594155,7.2,0,100.5,0x0
